State,Year,Quarter,Transaction_Count,Transaction_Amount,User_Count,Avg_Transaction_Value,Transactions_Per_User,Transaction_Growth,User_Growth,ZScore_Transaction,Transaction_Count_Scaled,Transaction_Amount_Scaled,User_Count_Scaled,Avg_Transaction_Value_Scaled,Transactions_Per_User_Scaled,Transaction_Growth_Scaled,User_Growth_Scaled
Assam,2021,2,25432905,59192473376.66383,3617056.0,2327.397258656211,7.031382704608388,0.1532544448580322,0.07700223436539733,-0.4033797415896873,-0.4045460988677591,-0.4035799797462687,0.02714366409828,0.8048494400766307,0.5542621799373281,-0.28620430758978843,0.11025423074757713
Assam,2021,3,33504441,75700499273.30763,3918480.0,2259.4168717307543,8.55036672383169,0.27888724621451555,0.0833340705811576,-0.37989844809894124,-0.38884629136044635,-0.3800870301150724,0.07156294404722932,0.6882040532200825,0.8384574595443384,0.18893897853008032,0.13802427942905968
Assam,2021,4,46020361,104184967893.21544,4209591.0,2263.88854040531,10.93226420333947,0.3762784775971957,0.07429181723525446,-0.33938166118694674,-0.36450178806182687,-0.3395501306245684,0.11446245107128375,0.6958768474777821,1.2841000809394445,0.5572726399528031,0.09836693406358453
Assam,2022,1,58889886,132280437892.70287,4492589.0,2246.2335534611643,13.108229130240936,0.2696691333464145,0.06722695862852235,-0.2994181924506551,-0.3394694936868096,-0.2995668239775309,0.15616638767551155,0.6655832161057607,1.6912136206408128,0.15407607335975518,0.06738200950909105
Assam,2022,2,76334725,153111042086.78345,0.0,2005.7849437039754,0.0,0.1574730513893292,-1.0,-0.26978839093876045,-0.30553783380248745,-0.2699223141989017,-0.5058829796163108,0.25300508331281996,-0.7612788319963298,-0.2702495366343944,-4.613241996768373
Assam,2022,3,86113811,161489079054.89853,0.0,1875.2982498347278,0.0,0.05471869862505674,0.0,-0.25787133034312454,-0.28651669980798417,-0.2579993379610074,-0.5058829796163108,0.02910710958253667,-0.7612788319963298,-0.6588665244622878,-0.22746072650092677
Assam,2022,4,103981267,192653519187.5461,0.0,1852.7714149467529,0.0,0.19298171935238528,0.0,-0.2135425069083212,-0.25176301477884216,-0.21364850964848503,-0.5058829796163108,-0.009545970945568546,-0.7612788319963298,-0.13595574552619274,-0.22746072650092677
Assam,2023,1,113760638,212354167087.0,0.0,1866.6752474348816,0.0,0.10225947588466067,0.0,-0.18551997422141908,-0.23274132643568213,-0.1856120665448975,-0.5058829796163108,0.014311173632687723,-0.7612788319963298,-0.47906729298829154,-0.22746072650092677
Assam,2023,2,138290953,235110788783.0,0.0,1700.116917865191,0.0,0.10716352783732641,0.0,-0.15315057304363835,-0.185027827593114,-0.15322659716003245,-0.5058829796163108,-0.2714809741545991,-0.7612788319963298,-0.46052016727802086,-0.22746072650092677
Assam,2023,3,167575351,244058014402.0,0.0,1456.407597809537,0.0,0.03805535962561901,0.0,-0.14042388894445876,-0.12806724269731046,-0.14049359552057836,-0.5058829796163108,-0.6896540561879531,-0.7612788319963298,-0.7218872767215354,-0.22746072650092677
Assam,2023,4,193752157,285603636931.0,0.0,1474.0668767419193,0.0,0.17022847059866741,0.0,-0.08132869718942658,-0.07715118219082573,-0.08136906884601547,-0.5058829796163108,-0.6593530603296306,-0.7612788319963298,-0.22200853799770603,-0.22746072650092677
Assam,2024,1,221525056,321183906030.0,0.0,1449.876198338485,0.0,0.12457918772090415,0.0,-0.030718724414716986,-0.02313058831376948,-0.030733973224002977,-0.5058829796163108,-0.7008610771019548,-0.7612788319963298,-0.39465413724698656,-0.22746072650092677
Assam,2024,2,271327087,345308670210.0,0.0,1272.66567458486,0.0,0.07511199573538607,0.0,0.003596745627087859,0.07373849585722632,0.0035985310556550494,-0.5058829796163108,-1.0049309865739255,-0.7612788319963298,-0.5817390696957093,-0.22746072650092677
Assam,2024,3,295345591,333558308550.0,0.0,1129.3830641609272,0.0,-0.034028574066367945,0.0,-0.013117166289961282,0.12045647982132207,-0.01312367766603367,-0.5058829796163108,-1.250785067119871,-0.7612788319963298,-0.9945087319549692,-0.22746072650092677
Assam,2024,4,332441531,382786405959.0,0.0,1151.4397879457485,0.0,0.1475846835385326,0.0,0.05690570685605055,0.19261116231333147,0.056933954912819364,-0.5058829796163108,-1.212938635302857,-0.7612788319963298,-0.30764734631673896,-0.22746072650092677
Bihar,2018,1,5824302,6045758172.017141,2133804.0,1038.0227831621955,2.729539357879168,0.0,0.0,-0.47897652254961576,-0.44268645933785,-0.47921428703313473,-0.19143543319602627,-1.407547271667274,-0.25059393262032614,-0.8658126563338469,-0.22746072650092677
Bihar,2018,2,8632378,13506131109.67205,3005872.0,1564.589862685815,2.871838188718615,1.2339846757657837,0.4086917073920566,-0.46836476269436195,-0.43722451843020804,-0.46859725948837544,-0.06292332856427718,-0.5040275437741851,-0.22397044250695045,3.801117695726299,1.5649717090927788
Bihar,2018,3,14367804,20135804378.901344,3784535.0,1401.4531642345166,3.796451611624678,0.4908639798766379,0.259047291434898,-0.4589346040092961,-0.42606863878444584,-0.4591624196619515,0.05182416925569972,-0.7839486233970185,-0.05097930703368501,0.9906350382031085,0.9086640323877617
Bihar,2018,4,15732401,28397997168.577694,4776665.0,1805.0644125189597,3.293595217583816,0.410323453396956,0.26215373883449344,-0.44718232212009945,-0.4234143843494713,-0.4474043039268313,0.1980291835072228,-0.0914049012287732,-0.14506154338248423,0.6860307469337131,0.9222882312099783
Bihar,2019,1,26356234,41502827514.52625,5745117.0,1574.6873212055355,4.587588729698629,0.46147023214894256,0.2027464768829299,-0.4285417911791942,-0.4027501473207525,-0.4287545198054401,0.3407448946155614,-0.48670163539722516,0.09703899443170921,0.8794678769528684,0.6617409744249391
Bihar,2019,2,29960479,63132438283.54189,6589759.0,2107.1905520449754,4.546521200547699,0.521159932090052,0.14701911205637752,-0.3977754692859679,-0.3957395916211689,-0.3979729254754861,0.4652153729273098,0.4270037460054879,0.0893554389879953,1.105214337043755,0.41733294152728473
Bihar,2019,3,32139900,67692783254.278915,7380265.0,2106.191470859552,4.354843626888736,0.07223457694213375,0.11995977394620949,-0.391288757952501,-0.3915004368707725,-0.39148299413123083,0.5817081117779791,0.4252894543304107,0.053493401632094664,-0.5926214682907194,0.29865660325787563
Bihar,2019,4,43530314,93313426577.80928,8342274.0,2143.6423954536435,5.218039349942234,0.37848411738796184,0.13034884248736334,-0.35484552427524757,-0.36934513616609865,-0.3550216699918669,0.7234743516407929,0.4895503063935722,0.21499355355219268,0.5656143701925649,0.34422078548119295
Bihar,2020,1,45081815,109256853527.2461,9351234.0,2423.523842756688,4.820948229934146,0.17085887352065465,0.12094544005627239,-0.33216732581639313,-0.36632733793693845,-0.33233221404983765,0.8721595150560879,0.9697899927377077,0.14069953830780346,-0.21962435398924265,0.3029795192221269
Bihar,2020,2,53386742,128806523628.84401,10603767.0,2412.706203889423,5.034695877417903,0.17893312383119908,0.13394307104281644,-0.30435954648669067,-0.35017356556173196,-0.3045106309072574,1.056738758820013,0.9512283497754485,0.18069079014009604,-0.18908753729739336,0.3599842857607596
Bihar,2020,3,71503748,173328865111.8184,11763213.0,2424.052863799788,6.078589922668237,0.34565284605666013,0.10934284014350748,-0.24103021966091387,-0.31493448506839955,-0.24114986733254729,1.2276002577706255,0.9706977231437638,0.37599880939214003,0.4414464938146121,0.2520930538383158
Bihar,2020,4,96591673,238905613136.47278,12889833.0,2473.3561984838257,7.493632617272854,0.37833714530092455,0.09577485335001579,-0.14775275110250358,-0.2661363884907594,-0.14782609573402622,1.39362436061607,1.0552957492456696,0.6407471208685478,0.5650585217226686,0.19258683148418387
Bihar,2021,1,114932477,280973649701.2281,13946288.0,2444.684540308203,8.24108013544536,0.176086430169911,0.08196033261253266,-0.08791446884264309,-0.2304620023108115,-0.08795810968367418,1.5493086140214634,1.0060989615989395,0.7805912888981877,-0.19985373343563798,0.13199936517600913
Bihar,2021,2,155603622,374580255186.5789,14972134.0,2407.2720825648835,10.39288200332698,0.3331508331293236,0.0735569206659148,0.04523314007411282,-0.1513532493297177,0.045255593855626816,1.700482179027932,0.9419041135833043,1.1831840257290842,0.39416387779976814,0.0951438384541908
Bihar,2021,3,187671113,397062760956.41205,16160771.0,2115.737230995225,11.612757398765195,0.0600205308703059,0.07938995202687882,0.07721263415136491,-0.08897931753501538,0.07725096258964079,1.8756454031264753,0.44166872097222026,1.4114173874398575,-0.6388149935860803,0.12072623814598946
Bihar,2021,4,245126945,519371614068.76184,17335981.0,2118.7863050663886,14.139779283329856,0.3080340569277822,0.07271992159284979,0.251186802500079,0.022777044893709547,0.2513114919108362,2.0488299603906768,0.44690053033180993,1.8842121515507444,0.29917222393005344,0.0914729435963111
Bihar,2022,1,284390434,611411695731.1459,18484658.0,2149.902467293066,15.385214808951293,0.17721430892485857,0.0662597057530232,0.38210616160200955,0.09914779011066602,0.38229583952960217,2.2181044880789806,0.5002917648418731,2.1172277020484187,-0.1955880957026231,0.06313984996411456
Bihar,2022,2,360145029,754461454966.1401,0.0,2094.882322993663,0.0,0.23396634417326734,-1.0,0.5855825434182251,0.24649676548467633,0.5858732272501851,-0.5058829796163108,0.4058844466878235,-0.7612788319963298,0.019048115786487352,-4.613241996768373
Bihar,2022,3,437367385,791446486557.9155,0.0,1809.5690572764486,0.0,0.04902176426419991,0.0,0.6381906739729245,0.39670065783690994,0.6385074725399525,-0.5058829796163108,-0.08367552435769435,-0.7612788319963298,-0.6804123316384406,-0.22746072650092677
Bihar,2022,4,517084649,936012149674.8322,0.0,1810.1719930866332,0.0,0.18266006049966554,0.0,0.8438233029490394,0.5517573533419085,0.8442421777839457,-0.5058829796163108,-0.0826409659503442,-0.7612788319963298,-0.17499226188606937,-0.22746072650092677
Bihar,2023,1,547831195,1039276959944.0,0.0,1897.0751746694527,0.0,0.11032421994206132,0.0,0.9907089046786512,0.6115619374650217,0.9912006936911579,-0.5058829796163108,0.06647344326754316,-0.7612788319963298,-0.44856642894820714,-0.22746072650092677
Bihar,2023,2,683933094,1226046745390.0,0.0,1792.6413506611218,0.0,0.17971127297584255,0.0,1.256373386593041,0.8762914283177817,1.2569970517526197,-0.5058829796163108,-0.11272123851204463,-0.7612788319963298,-0.18614457703792936,-0.22746072650092677
Bihar,2023,3,734238751,1148153363366.0,0.0,1563.7329980231457,0.0,-0.06353214697309317,0.0,1.1455765308245869,0.9741401068628444,1.1461451963005753,-0.5058829796163108,-0.5054978106346895,-0.7612788319963298,-1.1060912520597406,-0.22746072650092677
Bihar,2023,4,924427274,1434735808415.0,0.0,1552.0266967101622,0.0,0.2496029312746484,0.0,1.5532162173396964,1.3440725709192676,1.5539872356137097,-0.5058829796163108,-0.5255842812634841,-0.7612788319963298,0.07818569211074826,-0.22746072650092677
Bihar,2024,1,1078734783,1637736864896.0,0.0,1518.2015919996527,0.0,0.14149020000083645,0.0,1.841968331978128,1.644213484400039,1.8428826871260167,-0.5058829796163108,-0.5836237041450734,-0.7612788319963298,-0.33069668457902673,-0.22746072650092677
Bihar,2024,2,1313888385,1886846564676.0,0.0,1436.078274393148,0.0,0.1521060587445584,0.0,2.1963061558069032,2.1016067594905836,2.1973964046483396,-0.5058829796163108,-0.7245364965753085,-0.7612788319963298,-0.2905475041578732,-0.22746072650092677
Bihar,2024,3,1352876223,1780280473339.0,0.0,1315.9226565392894,0.0,-0.05647840864861153,0.0,2.0447247564007824,2.177441340631806,2.0457397600653797,-0.5058829796163108,-0.9307077050875462,-0.7612788319963298,-1.079414011954158,-0.22746072650092677
Bihar,2024,4,1559667675,2098927476047.0,0.0,1345.7530150113548,0.0,0.17898696721105,0.0,2.497973608648725,2.579667879738824,2.499213605552421,-0.5058829796163108,-0.879522740402672,-0.7612788319963298,-0.18888390162134425,-0.22746072650092677
Chandigarh,2018,1,381895,613435420.8676233,86268.0,1606.293407527261,4.42684425279362,0.0,0.0,-0.48670354973353436,-0.45327239270622643,-0.48694514992202226,-0.493170115203935,-0.4324697556925426,0.06696440445500851,-0.8658126563338469,-0.22746072650092677
Chandigarh,2018,2,479084,961223261.7447294,115219.0,2006.3772986464364,4.158029491663702,0.566951025399228,0.33559373116335145,-0.4862088504632958,-0.45308335203393946,-0.4864502050825106,-0.48890375760201205,0.2540214863452935,0.016670336028355763,1.2783962633800705,1.2443799740544688
Chandigarh,2018,3,616936,1369354447.5343115,143893.0,2219.605352150485,4.28746360142606,0.4245956189707454,0.24886520452355954,-0.48562831780504506,-0.4528152184513725,-0.4858693842471965,-0.4846782200427726,0.6198927311930438,0.040886892982922536,0.7400080806997186,0.864007626319778
Chandigarh,2018,4,905116,2032591591.7799747,177747.0,2245.6697172295867,5.092159080040732,0.484342929210112,0.23527204242040956,-0.48468491814384373,-0.45225468443065364,-0.4849255162813442,-0.47968933294887256,0.6646157474235328,0.19144190452302387,0.965972422953008,0.8043909905640736
Chandigarh,2019,1,1274476,2396032050.4440284,209175.0,1880.013472551879,6.092869606788574,0.1788064361447952,0.1768131107698021,-0.4841679543269868,-0.4515362485714936,-0.4844082958430682,-0.47505795279919777,0.037197810486607585,0.37867047596000436,-0.1895666701590261,0.5480029030509946
Chandigarh,2019,2,1252470,2693116098.9444556,240439.0,2150.243997017458,5.209096693963958,0.12399001442629798,0.14946336799330706,-0.48374537698321873,-0.45157905206812743,-0.48398550873143237,-0.4704507404726281,0.500877784848914,0.21332042165349432,-0.39688239079439347,0.4280529134352103
Chandigarh,2019,3,1506543,3269682087.660841,267337.0,2170.321117725044,5.635370337813322,0.214088798081288,0.11187037044739001,-0.4829252598303505,-0.4510848589935001,-0.4831649844714887,-0.46648692275384374,0.5353274786182364,0.2930743597264004,-0.056128768499829784,0.2631782489051172
Chandigarh,2019,4,1850915,4152513817.939351,289590.0,2243.4924445149295,6.391501778376325,0.27000537257433965,0.08323950669005797,-0.4816695051391837,-0.4504150268684983,-0.48190860642228345,-0.4632076144150785,0.6608798343230105,0.43454325172984143,0.1553477302037782,0.1376095428866313
Chandigarh,2020,1,2262511,5126453070.0162,312887.0,2265.8245948931076,7.231080230242867,0.23454208577688918,0.08044821989709594,-0.48028415757773946,-0.4496144384834896,-0.48052257117275443,-0.45977445725118093,0.699198861883969,0.5916247153006284,0.021225570675235523,0.12536756955011352
Chandigarh,2020,2,1528010,3847015729.6900754,336351.0,2517.6639745093785,4.542903098251529,-0.24957554918611236,0.07499192999389548,-0.4821040507545078,-0.45104310389660657,-0.4823433677465388,-0.45631669016985316,1.1313220549052883,0.08867850784145657,-1.8097074457127573,0.10143747548750756
Chandigarh,2020,3,2158086,5089809353.365071,362588.0,2358.4830972283175,5.95189581563648,0.3230539490866906,0.07800482234332584,-0.480336280216186,-0.4498175537764092,-0.4805747196849372,-0.45245028056736436,0.8581886431909007,0.3522948949883127,0.35597745982780016,0.11465136232297134
Chandigarh,2020,4,2912716,6146762901.349342,391402.0,2110.3200247979353,7.441750425393841,0.20766073434272703,0.0794676051055192,-0.4788328517249967,-0.4483497357874609,-0.47907054489015705,-0.4482041119396206,0.43237350890969595,0.6310401892345863,-0.08043970716513411,0.12106680756386905
Chandigarh,2021,1,3970237,7596420859.545997,419998.0,1913.3419137310939,9.452990252334535,0.23584087778600082,0.07306043402946338,-0.47677083388042013,-0.44629276966168996,-0.4770075034576075,-0.44399006883283365,0.09438502418896806,1.0073343817610045,0.026137602378201993,0.09296635666310413
Chandigarh,2021,2,4417547,8417673939.936105,448572.0,1905.5086318122037,9.848022168124627,0.10811052936305998,0.06803365730312994,-0.4756026696958256,-0.44542271458219873,-0.47583875939500025,-0.4397792677510974,0.08094414453073252,1.081243128884666,-0.45693860727108593,0.07092001344693458
Chandigarh,2021,3,6649378,11815883004.693304,480463.0,1776.9907207400909,13.839521461590174,0.4036992985241472,0.07109449542102486,-0.47076900000739236,-0.4410816180314489,-0.4710026902675072,-0.4350796577105832,-0.1395756573268293,1.8280352237334696,0.6609781915496898,0.08434417993571881
Chandigarh,2021,4,7898903,14373583510.618456,512092.0,1819.6936347513642,15.424773282925724,0.21646291732147538,0.06583025123682784,-0.4671308838197222,-0.4386511881881607,-0.4673627681148771,-0.43041865724112716,-0.06630308342681772,2.1246289198556596,-0.04714984894026189,0.061256356390553185
Chandigarh,2022,1,8600491,15174991549.84,541549.0,1764.433164320502,15.881279441010879,0.05575561853656774,0.05752286698483866,-0.4659909475552273,-0.4372865412920259,-0.46622226598474076,-0.4260777330630385,-0.16112276955703858,2.2100392293766715,-0.6549448930978763,0.024821986133264296
Chandigarh,2022,2,10772489,17283500158.37099,0.0,1604.411028720567,0.0,0.13894627892252243,-1.0,-0.46299176947211407,-0.43306182489278433,-0.46322159910626,-0.5058829796163108,-0.4356996697022726,-0.7612788319963298,-0.340317794732815,-4.613241996768373
Chandigarh,2022,3,13478173,20559757737.405853,0.0,1525.4113252149125,0.0,0.18955984314601104,0.0,-0.4583315656266476,-0.4277990449243104,-0.4585590819303729,-0.5058829796163108,-0.5712527519033825,-0.7612788319963298,-0.14889728219366388,-0.22746072650092677
Chandigarh,2022,4,17904840,27879754566.93942,0.0,1557.1071602393217,0.0,0.35603516943274904,0.0,-0.44791947910692914,-0.4191888101686241,-0.44814182683921683,-0.5058829796163108,-0.5168668752501994,-0.7612788319963298,0.48071244341702807,-0.22746072650092677
Chandigarh,2023,1,9815605,12824894394.0,0.0,1306.5821611607232,0.0,-0.5399925647405766,0.0,-0.4693337652484844,-0.43492304370006307,-0.46956674305645363,-0.5058829796163108,-0.9467347644518798,-0.7612788319963298,-2.90806467110111,-0.22746072650092677
